transect	resp	date	coef	mode	d.chenal	d.mer	alt	surf	p.roc	p.moul	p.huit	p.bala	p.alg	p.encr	p.eau	s.flaq	d.flaq	Bitret	Gibcin	Gibsp	Gibtum	Litlit	Litobt	Litrud	Litsax	Monlin	Nasinc	Naspyg	Nasret	Oceeri	Patsp	Rispar	Thalap	sp	haut	larg	peri	pred	coul	text	epizo	masse
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.206167017891844	100	0	15	70	30	0	100	1	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	7.7	12.5	3.9	non	sombre	lisse	non	0.98
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.206167017891844	100	0	15	70	30	0	100	1	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	8.7	13.8	3.9	non	sombre	lisse	non	1.0
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.206167017891844	100	0	15	70	30	0	100	1	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	8.7	13.4	4.0	non	sombre	lisse	non	1.9
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Gibsp	6.8	11.0	4.4	non	sombre	lisse	non	0.69
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Gibsp	8.4	12.2	3.7	non	sombre	lisse	oui	0.84
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Gibsp	8.0	12.2	3.6	non	sombre	lisse	oui	0.75
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Gibsp	6.6	11.2	3.7	non	sombre	lisse	non	0.60
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Gibsp	4.3	8.6	2.8	non	sombre	lisse	non	0.22
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Litlit	10.2	6.01	3.4	non	clair	lisse	non	0.50
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Litlit	23.0	14.7	6.5	non	sombre	lisse	non	3.1
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Litlit	9.3	5.4	2.7	non	sombre	lisse	non	0.36
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Litlit	6.6	5.5	2.7	non	sombre	rugeux	non	0.18
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Litlit	8.6	4.6	2.4	non	sombre	rugeux	non	0.23
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.215984494934312	100	0	80	70	0	0	0	0	NA	0	0	36	0	5	0	0	0	1	0	0	0	0	9	0	0	Monlin	13.4	20.2	6.7	non	sombre	lisse	oui	3.82
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Gibsp	7.6	12.4	4.6	non	sombre	lisse	non	0.80
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Gibsp	8.8	12.9	4.2	non	sombre	lisse	oui	1.03
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Gibsp	5.1	9.4	3.1	non	sombre	lisse	non	0.35
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Gibsp	7.7	11.4	3.7	non	sombre	lisse	oui	0.70
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Gibsp	7.4	11.9	3.8	non	sombre	lisse	oui	0.72
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Litlit	7.3	7.9	4.3	non	sombre	rugeux	non	0.75
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Litlit	13.0	7.9	3.9	non	sombre	rugeux	non	0.86
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Litlit	4.0	4.7	NA	non	clair	rugeux	non	0.06
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Monlin	13.0	18.1	6.8	non	sombre	lisse	non	2.76
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Monlin	12.1	12.2	6.0	non	sombre	lisse	oui	2.32
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Thalap	18.6	9.0	3.6	non	clair	lisse	oui	1.43
a40	vincent.carre	20septembre2017	97	a	40	52.10	2.00	0.23561944901925	100	0	90	50	10	0	0	0	NA	0	0	12	0	3	0	0	0	2	0	0	0	0	23	0	2	Thalap	24.5	15.0	3.8	non	clair	lisse	oui	2.62
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.196349540849375	50	0	5	20	60	0	100	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	10.2	13.1	4.9	non	sombre	lisse	non	1.41
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.196349540849375	50	0	5	20	60	0	100	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	9.6	14.1	4.3	non	sombre	lisse	non	1.42
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.196349540849375	50	0	5	20	60	0	100	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	9.3	13.2	4.5	non	sombre	lisse	non	1.19
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.206167017891844	90	0	10	80	0	0	0	0	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	13	0	1	Gibsp	4.8	7.8	3.4	non	sombre	lisse	non	0.29
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.206167017891844	90	0	10	80	0	0	0	0	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	13	0	1	Gibsp	8.4	12.1	3.8	non	sombre	lisse	non	0.85
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.206167017891844	90	0	10	80	0	0	0	0	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	13	0	1	Gibsp	7.6	11.6	4.3	oui	sombre	lisse	non	0.77
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.206167017891844	90	0	10	80	0	0	0	0	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	13	0	1	Gibsp	7.5	11.1	3.3	non	sombre	lisse	non	0.58
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.206167017891844	90	0	10	80	0	0	0	0	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	13	0	1	Gibsp	5.1	8.9	3.0	non	sombre	lisse	non	0.32
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.206167017891844	90	0	10	80	0	0	0	0	NA	0	0	11	0	0	0	0	0	0	0	0	0	0	13	0	1	Thalap	20.3	12.5	3.7	non	clair	rugeux	oui	1.98
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.215984494934312	100	0	40	70	20	0	0	0	NA	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	8.5	13.6	4.3	oui	sombre	lisse	oui	1.17
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.215984494934312	100	0	40	70	20	0	0	0	NA	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	8.2	12.7	4.2	non	sombre	lisse	non	0.87
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.215984494934312	100	0	40	70	20	0	0	0	NA	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	9.3	14.3	4.9	non	sombre	lisse	oui	1.30
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.215984494934312	100	0	40	70	20	0	0	0	NA	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	8.1	12.3	4.2	non	sombre	lisse	oui	0.86
a40	vincent.carre	20septembre2017	97	a	40	47.10	1.70	0.215984494934312	100	0	40	70	20	0	0	0	NA	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	9.6	13.2	5.0	non	sombre	lisse	oui	1.13
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.294524311274063	80	0	0	40	20	0	100	NA	NA	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	Gibsp	9.2	13.8	4.7	oui	sombre	lisse	non	1.32
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.294524311274063	80	0	0	40	20	0	100	NA	NA	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	Gibsp	7.2	12.3	3.4	oui	sombre	lisse	non	0.83
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.294524311274063	80	0	0	40	20	0	100	NA	NA	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	Gibsp	3.4	6.4	2.1	non	sombre	lisse	non	0.12
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.294524311274063	80	0	0	40	20	0	100	NA	NA	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	Gibcin	4.4	7.0	2.7	non	clair	lisse	non	0.19
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.215984494934312	100	0	0	70	30	0	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	1	Gibsp	8.8	13.4	4.7	oui	sombre	lisse	non	1.21
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.215984494934312	100	0	0	70	30	0	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	1	Gibsp	9.0	14.3	4.9	non	sombre	lisse	oui	1.57
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.215984494934312	100	0	0	70	30	0	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	1	Gibsp	9.3	13.3	4.0	non	sombre	lisse	non	1.14
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.215984494934312	100	0	0	70	30	0	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	1	Gibsp	6.0	9.4	3.1	non	sombre	lisse	non	0.26
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.215984494934312	100	0	0	70	30	0	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	1	Gibsp	8.5	12.5	4.3	non	sombre	lisse	non	0.91
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.215984494934312	100	0	0	70	30	0	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	1	Thalap	18.7	12.1	2.6	non	clair	rugeux	oui	1.67
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.255254403104187	100	0	40	70	60	10	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	Gibsp	7.9	13.3	4.6	oui	sombre	lisse	oui	1.10
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.255254403104187	100	0	40	70	60	10	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	Gibsp	8.5	13.0	4.3	non	sombre	lisse	non	1.04
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.255254403104187	100	0	40	70	60	10	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	Gibsp	7.3	11.8	4.9	oui	sombre	lisse	non	0.79
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.255254403104187	100	0	40	70	60	10	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	Gibsp	6.1	11.3	4.3	non	sombre	lisse	non	0.62
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.255254403104187	100	0	40	70	60	10	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	Gibsp	4.9	9.8	3.1	non	sombre	lisse	non	0.33
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.255254403104187	100	0	40	70	60	10	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	Thalap	22.2	13.1	3.2	non	clair	bosses	oui	2.24
a40	vincent.carre	20septembre2017	97	a	40	42.10	0.90	0.255254403104187	100	0	40	70	60	10	0	0	NA	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	Thalap	19.9	10.2	3.7	non	sombre	lisse	oui	2.32
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	10.0	13.4	4.6	non	sombre	lisse	non	1.49
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	9.9	16.4	4.9	non	sombre	lisse	oui	1.80
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	8.8	13.7	4.8	non	sombre	lisse	non	1.48
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	9.2	14.4	4.6	non	sombre	lisse	non	1.40
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	9.8	14.9	5.0	non	sombre	lisse	non	1.68
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibcin	7.2	9.3	3.5	oui	clair	lisse	non	0.58
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibcin	6.1	9.0	2.9	non	clair	lisse	non	0.36
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibcin	6.3	8.5	3.0	non	sombre	lisse	oui	0.40
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.23561944901925	50	0	0	0	30	0	100	NA	NA	0	3	22	0	0	0	0	0	0	0	0	1	0	0	0	0	Nasret	20.9	8.2	3.4	non	sombre	rugeux	non	1.63
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.206167017891844	100	0	0	0	90	20	0	0	NA	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	8.5	13.6	4.3	oui	sombre	lisse	non	1.28
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.206167017891844	100	0	0	0	90	20	0	0	NA	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	9.6	13.6	4.2	oui	sombre	lisse	non	1.28
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.206167017891844	100	0	0	0	90	20	0	0	NA	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	8.0	10.6	2.9	oui	sombre	lisse	non	0.71
a40	vincent.carre	20septembre2017	97	a	40	37.10	0.90	0.225801971976781	100	0	0	70	50	0	0	0	NA	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	Gibsp	9.3	14.5	5.1	oui	sombre	lisse	oui	1.51
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	7.6	11.1	4.3	non	sombre	lisse	non	1.32
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	8.9	13.2	4.3	oui	sombre	lisse	non	1.21
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	9.1	13.9	4.9	non	sombre	lisse	non	1.28
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	8.9	13.9	4.9	non	sombre	lisse	oui	1.78
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibsp	7.2	12.9	3.3	non	sombre	lisse	non	0.56
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibcin	9.1	10.8	3.3	oui	clair	lisse	non	0.89
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibcin	6.7	7.4	2.3	oui	clair	lisse	non	0.22
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibcin	8.9	10.6	3.2	oui	sombre	lisse	non	0.91
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibcin	6.5	10.0	2.6	non	clair	lisse	non	0.44
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Gibcin	6.3	8.6	2.7	non	sombre	lisse	oui	0.36
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.196349540849375	20	0	0	0	60	0	100	NA	NA	0	6	12	0	0	0	0	0	0	0	0	1	0	0	0	0	Nasret	28.6	13.6	4.3	non	sombre	rugeux	non	3.17
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.206167017891844	60	0	0	15	40	10	0	0	NA	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	Gibsp	7.2	10.7	3.5	non	sombre	lisse	non	0.60
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.206167017891844	60	0	0	15	40	10	0	0	NA	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	Gibsp	10.8	7.4	3.3	non	sombre	lisse	non	0.46
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.206167017891844	60	0	0	15	40	10	0	0	NA	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	Gibsp	6.0	9.3	3.3	non	sombre	lisse	non	0.45
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.206167017891844	60	0	0	15	40	10	0	0	NA	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	Gibsp	7.8	11.5	3.7	non	sombre	lisse	non	0.56
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.206167017891844	60	0	0	15	40	10	0	0	NA	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	Gibsp	3.5	7.4	2.3	non	sombre	lisse	non	0.16
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.206167017891844	60	0	0	15	40	10	0	0	NA	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	Thalap	22.6	13.4	2.8	non	clair	lisse	oui	2.62
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.206167017891844	60	0	0	15	40	10	0	0	NA	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	Thalap	15.2	9.2	2.1	non	clair	rugeux	oui	0.86
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.206167017891844	60	0	0	15	40	10	0	0	NA	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	3	Thalap	18.8	9.6	3.12	non	clair	rugeux	oui	1.77
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.225801971976781	70	0	0	20	70	30	0	0	NA	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	7.2	12.7	4.4	oui	sombre	lisse	non	0.75
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.225801971976781	70	0	0	20	70	30	0	0	NA	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	7.2	11.9	4.0	oui	sombre	lisse	non	0.68
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.225801971976781	70	0	0	20	70	30	0	0	NA	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	7.2	11.9	4.6	non	sombre	lisse	non	0.67
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.225801971976781	70	0	0	20	70	30	0	0	NA	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	6.8	12.1	3.9	non	sombre	lisse	non	0.65
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.225801971976781	70	0	0	20	70	30	0	0	NA	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	9.1	15.0	5.2	non	sombre	lisse	non	1.48
a40	vincent.carre	20septembre2017	97	a	40	32.10	0.90	0.225801971976781	70	0	0	20	70	30	0	0	NA	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	4.3	7.6	2.5	non	clair	lisse	non	0.18
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.196349540849375	5	0	0	0	40	10	100	9	NA	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	9.0	14.2	4.1	non	sombre	lisse	non	1.38
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.196349540849375	5	0	0	0	40	10	100	9	NA	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp	4.6	7.5	NA	non	sombre	lisse	non	0.16
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.196349540849375	5	0	0	0	40	10	100	9	NA	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	8.8	11.5	4.4	oui	clair	lisse	non	0.95
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.225801971976781	60	0	0	15	60	20	0	0	NA	0	2	34	0	0	0	0	0	0	0	0	0	0	6	0	0	Gibsp	10.4	14.7	4.9	non	sombre	lisse	non	1.58
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.225801971976781	60	0	0	15	60	20	0	0	NA	0	2	34	0	0	0	0	0	0	0	0	0	0	6	0	0	Gibsp	9.8	13.3	3.7	oui	sombre	lisse	non	1.01
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.225801971976781	60	0	0	15	60	20	0	0	NA	0	2	34	0	0	0	0	0	0	0	0	0	0	6	0	0	Gibsp	8.4	10.0	4.1	oui	sombre	lisse	non	0.36
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.225801971976781	60	0	0	15	60	20	0	0	NA	0	2	34	0	0	0	0	0	0	0	0	0	0	6	0	0	Gibsp	6.7	10.5	3.3	oui	sombre	lisse	non	0.43
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.225801971976781	60	0	0	15	60	20	0	0	NA	0	2	34	0	0	0	0	0	0	0	0	0	0	6	0	0	Gibsp	9.5	14.3	4.9	oui	sombre	lisse	non	1.53
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.225801971976781	60	0	0	15	60	20	0	0	NA	0	2	34	0	0	0	0	0	0	0	0	0	0	6	0	0	Gibcin	7.2	10.1	3.3	oui	clair	lisse	oui	0.55
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.225801971976781	60	0	0	15	60	20	0	0	NA	0	2	34	0	0	0	0	0	0	0	0	0	0	6	0	0	Gibcin	8.3	10.6	3.9	oui	sombre	lisse	non	0.40
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.206167017891844	100	0	0	5	80	10	0	0	NA	0	27	26	0	0	0	0	0	0	0	0	0	0	1	0	0	Gibsp	9.6	13.5	4.4	oui	sombre	lisse	non	1.18
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.206167017891844	100	0	0	5	80	10	0	0	NA	0	27	26	0	0	0	0	0	0	0	0	0	0	1	0	0	Gibsp	9.6	14.0	5.0	non	sombre	lisse	non	1.37
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.206167017891844	100	0	0	5	80	10	0	0	NA	0	27	26	0	0	0	0	0	0	0	0	0	0	1	0	0	Gibsp	9.8	13.0	4.3	non	sombre	lisse	non	1.44
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.206167017891844	100	0	0	5	80	10	0	0	NA	0	27	26	0	0	0	0	0	0	0	0	0	0	1	0	0	Gibsp	8.9	13.3	4.2	non	sombre	lisse	non	1.19
a40	vincent.carre	20septembre2017	97	a	40	27.10	0.90	0.206167017891844	100	0	0	5	80	10	0	0	NA	0	27	26	0	0	0	0	0	0	0	0	0	0	1	0	0	Gibsp	9.2	13.6	4.6	non	sombre	lisse	non	1.17
