transect	resp	date	coef	mode	d.chenal	d.mer	alt	surf	p.roc	p.moul	p.huit	p.bala	p.alg	p.encr	p.eau	s.flaq	d.flaq	Bitret	Gibcin	Gibsp	Gibtum	Litlit	Litobt	Litrud	Litsax	Monlin	Nasinc	Naspyg	Nasret	Oceeri	Patsp	Rispar	Thalap	sp	haut	larg	peri	pred	coul	text	epizo	masse
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Gibsp.	7.3	11.9	4.5	non	sombre	lisse	non	0.52
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Gibsp.	7.4	11.4	4.1	non	sombre	lisse	oui	0.72
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Gibsp.	4.9	8.9	3.1	non	sombre	lisse	non	0.22
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Gibsp.	5.6	10.2	4.1	oui	sombre	lisse	non	0.44
a20	audrey.fabarez	20septembre2017	97	a	20	35	1.5	0.20	100	0	90	35	30	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	0	4	0	4	Gibsp.	6.6	11.9	4	oui	sombre	lisse	non	0.74
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Nasret	27.8	15.2	4.3	non	clair	rugueux	non	2.66
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Nasret	25	11.3	4.3	non	clair	rugueux	non	1.86
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Nasret	11.6	6.7	1.4	non	clair	rugueux	non	0.40
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Nasret	12.1	7.7	1.9	non	sombre	rugueux	oui	0.38
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Nasret	20.6	10.6	4	non	clair	rugueux	non	1.14
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Gibcin	9.9	11.5	4.3	oui	sombre	lisse	non	0.96
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Gibcin	9.4	11.9	3.9	oui	clair	lisse	non	0.78
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Gibcin	8.8	11.1	3.8	oui	clair	lisse	non	0.88
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Gibsp.	8.8	12.7	5.9	oui	sombre	lisse	non	1.26
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Gibsp.	7.9	11.9	4.2	oui	sombre	lisse	non	0.58
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Gibsp.	8.1	14.3	5.1	oui	sombre	lisse	non	1.20
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Gibsp.	10.4	15.4	5.5	oui	sombre	lisse	oui	1.40
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.20	90	0	0	0	100	30	100	NA	1.0	0	0	10	0	0	0	0	0	0	0	0	5	0	1	0	1	Gibsp.	5.6	10.3	3.6	non	sombre	lisse	non	0.46
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.22	100	0	0	30	60	10	10	NA	NA	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	7.6	13.1	5	non	sombre	lisse	non	0.90
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.22	100	0	0	30	60	10	10	NA	NA	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.2	7.6	4.2	oui	sombre	lisse	non	0.84
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.22	100	0	0	30	60	10	10	NA	NA	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.6	13.3	4.6	non	sombre	lisse	non	1.04
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.22	100	0	0	30	60	10	10	NA	NA	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8	13.2	4.9	non	sombre	lisse	non	1.00
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.22	100	0	0	30	60	10	10	NA	NA	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.3	12	4.1	oui	sombre	lisse	oui	0.92
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Nasret	19.2	11.4	3.2	non	sombre	lisse	oui	1.52
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Nasret	19.5	13.6	3	non	clair	lisse	oui	1.88
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Nasret	18.1	11.9	2.6	non	clair	lisse	oui	1.58
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Nasret	20	13	4	non	rayures	lisse	oui	1.64
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Nasret	21.6	8.2	3	non	sombre	lisse	oui	2.18
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Litobt	5.2	8.9	3	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Gibsp.	7.3	12.3	5	non	sombre	lisse	non	0.84
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Gibsp.	7.3	11	4.2	non	sombre	lisse	non	0.48
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Gibsp.	7.1	11.8	3.9	non	sombre	lisse	oui	0.68
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Gibsp.	8.1	12.2	4.2	oui	sombre	lisse	non	0.86
a20	audrey.fabarez	20septembre2017	97	a	20	30	1.1	0.26	90	0	1	20	80	15	10	NA	NA	0	0	13	0	0	1	0	0	0	0	0	0	0	5	0	5	Gibsp.	7.9	12.2	4.5	non	sombre	lisse	non	0.86
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	50	0	0	15	70	0	90	0.39	0.5	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Monlin	8.8	13.3	4.9	non	sombre	lisse	non	1.16
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	50	0	0	15	70	0	90	0.39	0.5	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.8	13.6	6.5	oui	sombre	lisse	non	1.06
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	50	0	0	15	70	0	90	0.39	0.5	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	4.9	8.9	3.2	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	50	0	0	15	70	0	90	0.39	0.5	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	4.4	9.2	3.2	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	50	0	0	15	70	0	90	0.39	0.5	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	4.5	8.8	3.4	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	50	0	0	15	70	0	90	0.39	0.5	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	4.3	9.3	2.9	oui	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	50	0	0	15	70	0	90	0.39	0.5	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	3.1	6.3	1	non	clair	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	50	0	0	15	70	0	90	0.39	0.5	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Nasret	14	7.4	3.2	oui	sombre	rugueux	non	0.52
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Thalap	23.9	15.2	3.9	non	sombre	lisse	oui	3.50
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Thalap	24	15.1	4.8	non	rayures	lisse	oui	3.10
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Thalap	22.4	13.1	3.2	non	sombre	lisse	oui	2.66
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Thalap	22	14.8	3.4	non	clair	lisse	oui	2.20
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Thalap	21.9	12.9	3.4	non	clair	lisse	oui	2.30
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Oceeri	35.1	19.2	6.5	non	clair	bosses	oui	5.12
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Litobt	5.4	9	3.2	non	sombre	lisse	non	0.44
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Litobt	6.4	10.6	4	non	sombre	lisse	non	0.42
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Gibcin	NA	6	3.1	oui	clair	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Gibsp.	8	12.7	4.6	non	sombre	lisse	oui	0.96
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Gibsp.	10.2	13.1	5.1	oui	sombre	lisse	oui	0.88
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Gibsp.	8.4	14	4.7	non	sombre	lisse	oui	1.20
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Gibsp.	5.7	11.6	4.3	non	sombre	lisse	non	0.80
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.20	100	0	50	80	60	0	0	NA	NA	0	1	70	0	2	0	0	0	0	0	0	0	1	14	0	14	Gibsp.	6.4	11.5	4	non	sombre	lisse	non	0.56
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Oceeri	30.5	16.6	5.1	non	clair	bosses	oui	3.80
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Gibsp.	8.3	12.9	5	non	clair	lisse	oui	0.88
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Gibsp.	8.2	12.4	4.6	non	sombre	lisse	oui	0.92
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Gibsp.	7.1	12.3	4.3	oui	sombre	lisse	non	0.78
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Gibsp.	8.4	13.1	4.5	non	sombre	lisse	oui	1.10
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Gibsp.	7.4	11.3	4.2	oui	sombre	lisse	oui	0.64
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Thalap	12	7.9	2.1	non	clair	rugueux	oui	0.30
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Thalap	9	5.3	1.7	non	clair	rugueux	oui	NA
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Thalap	12.2	6.8	1.8	non	clair	rugueux	oui	NA
a20	audrey.fabarez	20septembre2017	97	a	20	25	1.1	0.29	100	0	30	80	50	0	0	NA	NA	0	0	40	0	0	1	0	0	0	0	0	0	1	3	0	3	Litlit	18.9	13	11.3	oui	sombre	lisse	non	2.20
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Thalap	23.6	14.7	3.7	non	sombre	lisse	oui	3.58
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Thalap	21.2	13.5	3.7	non	clair	lisse	oui	2.50
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Thalap	20	12.7	2.9	non	clair	lisse	oui	1.92
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Thalap	19.6	12	3	non	sombre	lisse	oui	1.74
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Thalap	21.5	13.5	3.2	non	sombre	lisse	oui	2.70
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Oceeri	26.4	14.1	4	non	clair	bosses	oui	1.98
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Oceeri	16.9	8.4	2.8	non	clair	bosses	oui	0.44
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Litlit	3.9	6.4	2.2	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Gibsp.	7	13	4.6	non	sombre	lisse	oui	1.00
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Gibsp.	8.4	11.4	4.1	non	sombre	lisse	non	0.56
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Gibsp.	6.6	11.6	4	oui	sombre	lisse	non	0.68
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Gibsp.	9.5	13.1	4.8	oui	sombre	lisse	non	1.10
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	30	90	20	0	0	NA	NA	0	0	45	0	1	0	0	0	0	0	0	0	2	12	0	12	Gibsp.	3.7	7.5	2.8	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Oceeri	26.1	15	4.1	non	clair	bosses	oui	2.62
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Oceeri	33.1	16.8	4.8	non	clair	bosses	oui	4.24
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibcin	7.7	11.6	3.6	non	sombre	lisse	oui	0.66
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibcin	5.8	8.8	3.3	oui	clair	lisse	non	0.32
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibcin	4.7	6.8	2	oui	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibcin	3.6	6.4	2.3	oui	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Litobt	5.3	9	3	oui	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibsp. 	5.8	12.6	4.4	non	sombre	lisse	non	0.68
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibsp. 	9.7	13.1	4.3	non	sombre	lisse	non	1.04
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibsp. 	7	12	4.5	non	sombre	lisse	non	0.66
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibsp. 	9.2	14.4	5.1	oui	sombre	lisse	non	1.30
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.29	100	0	5	15	80	0	10	NA	NA	0	4	31	0	1	0	0	0	0	0	0	0	3	1	0	1	Gibsp. 	6	10.7	4	oui	sombre	lisse	non	0.40
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	5.1	7.9	2.9	oui	clair	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	3.1	5.5	1.5	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	7.1	10.3	3.3	oui	sombre	lisse	oui	0.66
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	5.4	6.9	2.7	oui	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibcin	3.9	7.6	2.6	non	clair	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	9.2	14.9	4.9	oui	sombre	lisse	non	1.18
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.7	12.9	5	non	sombre	lisse	non	1.22
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	3.7	6.9	2.8	oui	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.5	8.1	4.9	oui	sombre	lisse	non	0.96
a20	audrey.fabarez	20septembre2017	97	a	20	20	1.1	0.22	90	0	0	10	40	30	90	6	NA	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	4.9	8.7	3.3	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	100	0	0	90	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.2	13.5	4.8	oui	sombre	lisse	non	1.24
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	100	0	0	90	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	10.4	11.3	5.5	non	sombre	lisse	oui	1.88
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	100	0	0	90	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.4	13.8	5.2	non	sombre	lisse	oui	1.04
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	100	0	0	90	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	4	7.2	3.1	oui	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	100	0	0	90	20	0	0	NA	NA	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	7.3	11.9	4.3	non	sombre	lisse	non	0.84
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	90	0	0	20	75	0	0	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Litobt	3.5	5.5	2.6	non	sombre	lisse	non	NA
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	90	0	0	20	75	0	0	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	7.4	12.4	5.3	non	sombre	lisse	non	0.78
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	90	0	0	20	75	0	0	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.3	7.5	4.7	oui	sombre	lisse	non	0.98
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.22	90	0	0	20	75	0	0	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	8.6	8.6	4.9	non	sombre	lisse	non	1.16
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.20	70	0	0	0	95	0	100	2.60	1.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	9.5	14.2	5	oui	sombre	lisse	non	1.32
a20	audrey.fabarez	20septembre2017	97	a	20	15	1.1	0.20	70	0	0	0	95	0	100	2.60	1.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Gibsp.	9.9	14.1	4.7	oui	sombre	lisse	non	1.16
